Absolute Magnitude,Epoch Date Close Approach,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Eccentricity,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Mean Anomaly,Hazardous,Est Dia in M(avg),Jupiter Tisserand Invariant and Mean Motion,Epoch Osculation and Perihelion Time,Semi Major Axis and Orbital Period,Semi Major Axis and Aphelion Dist,Orbital Period and Aphelion Dist
25.6,1332399600000,15.5049328021,2238161.0,9,0.00530294,0.5576286548051698,9.950801285408074,4.500812951724806,0.8052381260071386,240.4859286225832,339.603048000281,0,32.62440628075,9.533380006215445,0.999979306699006,0.00202923760642935,0.6420015431245911,316.37573692233025
26.1,1332399600000,8.6166393531,6926453.0,7,0.0158778,0.3815180314579437,5.716963325520387,2.335566792171353,0.9769916740395352,214.1459560084404,254.318791270356,0,25.9144870499,8.67795414342062,0.9999133996096625,0.002178309889042682,0.7238414390760286,332.2949791106813
21.6,1332399600000,4.2776831178,37183428.0,6,0.248396,0.4685485075683496,7.384237389164341,40.32280874455425,1.22325086411688,133.2892507259169,204.5422219608023,0,205.84608752135,12.138391343268966,0.9997759695973008,0.001804577852594429,0.6809444801083342,377.3428113003521
24.9,1332399600000,11.1149164347,53224908.0,7,0.00757691,0.4643832578435985,4.873367484614554,55.74071437400801,0.4936963768586862,313.0164204914738,223.7449717567965,0,45.034217071949996,5.735476810853323,0.9999502316116444,0.002851666113537786,0.6828813390509304,239.46749439181212
23.9,1333868400000,6.0606929956,62332512.0,7,0.147487,0.1255801735374283,7.216601553007187,108.0065965769578,1.084172267484902,284.6847068479295,132.0793059251273,0,71.3744240651,7.225114113819832,1.000075274672424,0.0024587389672337647,0.8884307164519787,361.3359239397092
20.4,1333868400000,18.7551032412,66556200.0,0,0.0638789,0.4977651297592961,15.81673761711992,345.4966860554871,1.051864647110822,172.6367093758945,287.0261934693831,0,357.71950148935,10.895485143612156,0.9999087105046638,0.0018917993634017874,0.6676614244322199,352.92401369225934
18.7,1333868400000,22.5830475972,47033548.0,3,0.309935,0.5320576172799255,27.48200880783294,17.5067586474488,0.6752280821099583,164.1087491269464,47.8466185653496,0,782.60499749675,7.7328495811016404,1.000034234756889,0.0022791479399661527,0.652716966203555,286.38639675722345
20.0,1333868400000,18.8971365136,46287068.0,3,0.14384,0.3837736184494657,31.8614192398686,38.36888240960673,0.7387363648103472,122.5844362952059,66.45001971954349,0,430.07343420970005,6.782556005338044,1.0000360038128542,0.002500500684170686,0.7226615587024355,289.0067430403895
22.2,1333868400000,29.681975101,22874044.0,6,0.00288912,0.6482865730686355,32.9466077330544,206.1479858489916,0.605724079546939,89.84941517852722,120.0728978509019,0,156.15022590115,8.61521176263999,1.0001120305423765,0.0020862129065668087,0.6066906182086335,290.8095412021193
20.594,1333868400000,17.5999123388,56796196.0,6,0.130763,0.6025113955231667,9.862550036458828,8.208306773813042,0.5599826609556666,149.541683177421,95.27270294510032,0,327.1467550072,7.654906021149541,1.0000657636412944,0.0023066230330078884,0.6240205235317737,270.5342462127576
23.1,1334473200000,13.7230041778,54321644.0,8,0.165161,0.1600548117073204,14.5359275040673,359.0456945257625,1.052642884344676,263.3433987631715,96.27444920280142,0,103.16743115780001,7.245341783877768,1.0000557969918364,0.002445606144492635,0.8620282334144552,352.4804005566037
18.6,1334473200000,25.2047564803,28834688.0,1,0.1576,0.7762307710705694,10.97764331344819,294.561604171039,0.4326675226145191,16.69031539866444,344.7738108336177,0,819.4880347261501,9.400308283274393,0.999983102255508,0.001968904299552393,0.5629899089054066,285.9407179076178
22.0,1334473200000,27.7961563684,68854464.0,0,0.0326204,0.447855138407079,6.045502360378742,278.074228346833,0.4989803906193552,72.63232579457423,31.81696326303706,1,171.21531802344998,5.664846271277871,1.0000112829652745,0.0028799593062247045,0.6906768318688247,239.8217330279651
19.9,1334473200000,33.5622587798,60911140.0,3,0.359537,0.5994258831063287,47.04711483626647,216.3547064971875,0.5840224752731644,323.0397467255989,30.23459161154081,0,450.3421707193,7.405344023252205,1.0000219708886395,0.0022674004827642168,0.6252243449117174,275.7449994671866
21.3,1334473200000,2.437046405,38443440.0,1,0.217963,0.4079775793783065,1.445693989864269,127.4630708474816,1.215830692099045,67.60561665289718,305.2763826843207,0,236.3429308586,10.98869620329607,0.9999335243936183,0.0019104430636984798,0.7102385823796644,371.76642208048526
20.7,1334473200000,5.9859745877,24805674.0,5,0.146921,0.4845267424259161,7.804510617571244,223.0825526505687,1.142055450075126,337.79681749,230.8860810583611,0,311.56066121444996,11.64385388900993,0.999824275516011,0.001839335899937332,0.6736153492027132,366.2274787469021
21.9,1334473200000,14.5345243441,16371960.0,7,0.0203994,0.6554679331576624,5.434409598980744,261.1961476798864,0.7226333582503643,238.0553425229685,292.4944350443911,0,179.28444736595,10.58656825067239,0.9999153651338595,0.0018904160463952512,0.6040588162239944,319.53749936467517
28.1,1334473200000,19.5033378604,48532536.0,7,0.00316976,0.4289784150404714,3.437944922103364,46.50941444151537,0.9057155106109596,231.8171465446949,218.9234416004799,0,10.3167431158,8.666476081122443,0.9998836872781622,0.00217386181046528,0.6998006334278172,321.9158780281605
23.117,1334473200000,17.9829111634,60590632.0,6,0.165062,0.6385023071502917,10.2973330763095,321.2686365350896,1.069803143917289,289.5234758424818,16.97649591104625,0,102.3629084036,14.979297075315303,1.0000356759064084,0.001591484463009644,0.6103134524962711,383.4869058929498
25.7,1335078000000,9.1386805887,2661678.75,8,0.0124656,0.53862518799554,7.888429679214916,32.77820754316915,1.006937374337122,196.2376634388118,354.874695646357,0,31.156066121450003,11.335013308780969,0.999993173459455,0.0018532213009795552,0.6499308654258806,350.7033213369323
20.7,1335078000000,21.102862148,68928472.0,2,0.0345562,0.3836745575919088,38.94931610061416,230.7353717920714,0.9324765508133434,307.469139371048,346.1283152806205,1,311.56066121444996,7.956685498439679,0.9999893443419355,0.0022258078078632813,0.7227132959215207,324.6970800301518
28.5,1335078000000,1.463185273,8182164.5,4,0.00346908,0.0303596059798009,1.062160235672078,22.35461102965357,0.9488045263974392,209.7924611703043,176.0267221032814,0,8.5810931595,6.073156599612103,1.000070335111271,0.0027676970374346838,0.9705349415838836,350.66516618576526
20.0,1335078000000,13.9935690908,12741226.0,4,0.0863149,0.5810404766429917,17.30360733065833,204.4940345112951,1.011671563727501,42.19770924100817,148.1257326866451,0,430.07343420970005,12.236099861890315,1.0002294802611904,0.0017618455549089282,0.6324948758575054,358.99564186839285
26.1,1335078000000,7.9997661086,49288688.0,7,0.00827049,0.1990662416350853,14.05311390091607,52.89644928631419,0.8983044990592568,293.2140785409892,62.13301010504482,0,25.9144870499,6.654766045861844,1.0000304642188866,0.002585163915267921,0.8339822816097033,322.6032502945838
28.7,1335078000000,3.0482324618,21053092.0,6,0.000735443,0.1116514809296429,0.3074785331230835,224.2328508838411,0.9640794290243194,146.8699104658827,122.5294731817722,0,7.826049975,6.540595472396889,1.0000571838655492,0.002628069562231344,0.8995625132111803,342.29022174261365
26.9,1335078000000,4.0768908563,21236662.0,7,0.0336951,0.1659032170444373,2.07974763007612,227.003991790028,0.8359228391845402,194.9107288518438,264.4382555578862,0,17.9284447366,6.165639345305102,0.9999604264091848,0.002734807111725797,0.8577041261923938,313.62508987010074
27.476,1335078000000,7.7796493413,3067989.25,6,0.00216071,0.3231131645594044,1.628243351193739,31.63817085729961,0.9443210360034684,225.6267712801546,57.68058900926523,0,13.751263905550001,7.872814367774977,1.0000392343154467,0.0023179271095757933,0.75579325093708,326.06428727407166
21.9,1336460400000,15.3059964289,7829143.5,8,0.0520582,0.6082163921772066,19.87178109405909,53.54177309852047,0.9545622887219848,134.0684046474634,10.28675249670684,0,179.28444736595,12.181689502802348,1.000016161388196,0.001753971641116959,0.6218068693145193,354.5136390680422
19.1,1336460400000,34.5381719376,45474560.0,0,0.266521,0.909107987009894,35.81192274852339,62.54534665139004,0.187867461836033,285.6303680264357,274.1653102410385,0,650.9424840017,8.873091443902565,0.9998947263095187,0.0019043143940598798,0.5238048380732155,275.06216395103553
22.3,1336460400000,5.8632846164,38331868.0,3,0.0752498,0.2157184322093987,5.403695674733137,164.6694220022337,0.8196083739555992,217.5177071850167,208.9168948531081,0,149.1223080412,6.340935858422585,0.9999333803271392,0.002678146831228932,0.8225588865858022,307.1373372789838
23.5,1336460400000,11.4180059441,11956194.0,7,0.0702016,0.1389785336284945,20.98806326715381,49.78137613134233,1.029168459860898,127.2158169793003,63.93534023943079,0,85.8109315948,6.947618242009913,1.0000344888450925,0.002504178765424975,0.8779796725529632,350.60582921441886
22.8,1336460400000,17.2851803753,28687712.0,0,0.0549457,0.4670850789201257,6.989170216458534,26.69176582512296,0.8554315870252881,274.4560376594072,199.1853057297977,0,118.45205970434999,8.69936658239304,0.9998650191474421,0.0021609159341908113,0.6816237274637595,315.4327832373563
18.7,1337065200000,5.4592020974,63378396.0,0,0.256947,0.3392083421984892,10.93407493700062,80.8439893735615,1.270380339700254,172.7556360532962,341.1193550446532,0,782.60499749675,10.355834736530621,0.9999792257391165,0.0019745446868291174,0.7467098049571335,378.1680961377785
21.7,1337065200000,13.4276051033,28654138.0,0,0.113883,0.6847352093410274,10.24704454164955,164.0614749323441,0.98212807129371,110.4712393187623,342.9984191391017,0,196.58148744435,15.5088538170197,0.9999614143796308,0.0015511551758450174,0.5935650863444251,382.66003014241994
24.1,1337065200000,17.563799252,23460198.0,8,0.0167161,0.6028069931029314,16.86324974114843,242.9532515031493,0.2576754982786134,185.7754515858898,170.6361994382691,0,65.09424840015001,4.538130570872865,1.0000368394573045,0.0033991146056792476,0.6239054385856302,183.54939769997978
22.4,1337065200000,8.280192359,8437605.0,5,0.00208074,0.4683642523881431,3.356182801120782,113.7923479814078,0.9562893025723852,146.711862176947,62.89605630938629,0,142.41069858975,9.619470332432972,1.0000626364678613,0.0020413337319044045,0.6810299272633495,333.6200821156284
22.8,1337065200000,8.0114965458,12306684.0,0,0.0526362,0.3080459600120383,4.066993347434498,183.760812955057,0.9748409969625864,97.0279058420122,39.31811816553802,0,118.45205970434999,7.941807773170291,1.000027139589407,0.002306605404154219,0.7644991312008617,331.4390618455984
22.5,1337065200000,24.057269323,9331150.0,7,0.0361049,0.7449430042042915,2.536437815742495,106.3604769213447,0.530576262701099,29.69894353144696,291.8532044584109,0,136.00116132335,10.179537797946933,0.9999156104616577,0.0018982188639973653,0.5730846208676075,301.90650390059704
25.3,1337065200000,12.0104264256,58824980.0,6,0.0052947,0.2522571739559274,13.18929269741366,352.1179309579524,0.6279588446310091,207.8167927909329,337.8286426102251,0,37.4578302204,5.429208814830654,0.9999929567748281,0.0029875288630959594,0.7985580125214715,267.2971707104882
24.0,1337670000000,19.4857388905,2562165.25,8,0.00928003,0.6803952976399843,0.6712888631496288,355.7536475471837,0.6373436242439261,329.71642157,341.1720011837305,0,68.16204581375,10.048680134350976,0.9999780975996574,0.0019387478560123845,0.5950980709148858,306.9496990386791
27.3,1337670000000,6.0034212156,2652347.0,9,0.0147965,0.2508438669684372,6.162232748438127,245.9962958681547,0.978887454425276,316.3482079454744,26.10442334089833,0,14.912230804099998,7.496843958622617,1.0000161070543447,0.0023950873748742082,0.799460289495294,333.79170124734276
19.6,1337670000000,19.2439547931,68527912.0,0,0.406718,0.4012957792921322,38.9971698204352,47.82086755153809,1.102492806280285,266.7702286041829,285.6172336028545,0,517.0619942241,9.312408558748206,0.9999232756056619,0.0020175293012422075,0.7136252137326439,353.7124409014827
25.5,1337670000000,11.8842387431,47735392.0,6,0.00997283,0.2066134559265337,14.26871364677129,35.18007778138499,0.7058616253717032,222.287547803667,94.18293083916735,0,34.1619471798,5.647523352169439,1.00003262514427,0.002902580026782366,0.8287658281020247,285.5272965619994
21.8,1337670000000,8.0726395019,12581006.0,2,0.0848699,0.1176042481012951,15.23965697871666,246.1373132972053,1.049124642994807,303.2352334456799,69.7171017403071,0,187.7338630584,6.960834067913536,1.0000373091200423,0.002510844015357324,0.8947711157137304,356.36268531256945
27.197,1337670000000,8.6647262496,42309860.0,6,0.00223976,0.3458404440467126,2.500098601413876,6.219294469626103,0.6452761828342133,294.9074533476469,87.10404936982205,0,15.63661044995,6.054488296920301,1.0000352257721061,0.0027565799965105797,0.743030129926227,269.54782043938235
19.6,1337670000000,19.2439546593,68527912.0,0,0.407205,0.4012636659770433,38.99895641793801,47.81972372115175,1.102461432658285,266.7821251782493,4.496313527989394,0,517.0619942241,9.311261890294823,1.0000046372899096,0.002017612116449275,0.7136415681646476,353.706028203558
21.6,1339138800000,21.5996797924,22926498.0,8,0.152377,0.5346543450215154,34.33028770911115,86.74455986059485,0.8328116858386033,94.64747714952878,26.05133760682781,0,205.84608752135,9.050977757039583,1.0000257661376126,0.0020465200294769934,0.6516125297165727,318.40026988795125
22.4,1339138800000,33.0704263625,59359360.0,0,0.0265204,0.6981120519799623,2.853320402327223,190.343849456858,0.5314233548752619,309.9001337406511,106.7506764104913,0,142.41069858975,8.976317145803774,1.0001029251679343,0.002063498428513391,0.5888892896284563,285.38392929754286
22.3,1339138800000,16.7262101971,62974848.0,5,0.0716727,0.4718010233347225,1.559611460936297,175.3433015076592,1.083557620632217,126.2318627781959,274.5277822595891,0,149.1223080412,10.860173923256744,0.9998963484985677,0.0019115001896004445,0.6794396689127564,355.44839211068967
21.0,1339138800000,10.3092527236,56931092.0,1,0.124842,0.4198451986818105,15.64489471220682,63.99041388865624,0.7061908408898566,307.435270708208,246.5370111432637,0,271.35799198045004,6.976428888352202,0.9999371061546839,0.002481489707634852,0.7043021316185762,283.822306194394
20.8,1339138800000,10.3752006154,19140370.0,5,0.0455787,0.4680013013340593,3.96188969978091,65.57099856536871,1.029268494811101,227.8950467148616,330.8539647904028,1,297.5381215558,10.279880614248917,0.9999676252406878,0.0019683055558605243,0.6811983062216914,346.0836170448536
21.8,1339138800000,17.7620818376,61968880.0,8,0.0707756,0.6150135504748885,15.89750871120403,99.52062539723818,0.4499826064940083,228.873134144667,62.46738318623061,0,187.7338630584,6.629730714990358,1.0000326019842647,0.002532365752503808,0.6191898511971954,244.51043479204702
28.5,1339138800000,14.1199663971,62102896.0,6,0.000101844,0.2854391572803602,5.778161233838581,315.8789167082497,0.6076217432600644,316.2954172370589,254.4249320840256,0,8.5810931595,5.481586695119151,0.999965829476879,0.002968961232179604,0.7779442491200657,262.0257350241496
23.4,1339743600000,11.708677973,12743282.0,9,0.0652372,0.3299135881960388,20.00432794470924,76.90773549300906,1.011819184535055,224.5838771108483,338.5305163563427,0,89.85507620775,8.287129238229005,0.9999835440044632,0.002228001731365752,0.7519285530095604,337.4901116206192
25.545,1339743600000,4.275665052,17577442.0,7,0.0751103,0.2268390736424938,2.918730519562027,104.2714008862957,1.084719664806069,147.6762200632691,55.40981729462345,0,33.4612851446,7.956413161264128,1.0000380091894119,0.0023114141373830853,0.8151028292822411,352.6424867354478
20.5,1339743600000,11.8694340124,44790384.0,1,0.154706,0.5405178023526714,11.22419547692227,128.2836974696954,0.4449522594294055,358.5166597457216,266.010279771211,0,341.6194717976,5.883335283150739,0.9999630303490372,0.0027821414694336522,0.6491323881313186,233.32112880063553
24.6,1339743600000,13.7244359728,43841524.0,6,0.000535153,0.1728085159740721,0.7509654073569197,125.2627554134832,0.8109307936052353,261.4133042919115,49.991526177977,0,51.7061994224,6.069524938538353,1.0000200302172586,0.0027651118560017714,0.852654108816266,308.36152503760405
19.9,1339743600000,20.7057410689,69210272.0,1,0.292591,0.4253297554548267,29.30192561768649,217.6868461879059,0.6695921478462253,29.39804778833281,103.6378439206747,0,450.3421707193,6.652289075200934,1.000053816300839,0.0025363299636902577,0.7015920324212256,276.6170184735891
26.2,1339743600000,17.8733507262,61552816.0,6,0.00711674,0.3795490971383164,1.190873204927563,215.7952250799308,1.009074411178432,348.9027532727748,202.2234261907354,0,24.7481430032,8.909850935710258,0.9998649416376083,0.0021468103825382323,0.7248745275353818,337.65186410098454
20.4,1339743600000,13.7892209961,17685534.0,5,0.0750764,0.6712995352297907,14.38840070153532,60.62506124531999,0.8895817199258865,246.6149805480817,52.73706925968486,0,357.71950148935,13.362028492972383,1.000096928243244,0.0016642126054539342,0.5983367905756688,359.5314616743125
20.0,1339743600000,20.7057250192,69210480.0,0,0.290818,0.425387783337172,29.30270755503413,217.6861206553845,0.6695165066904281,29.39476063372334,57.10703165496055,0,430.07343420970005,6.652169421569063,1.0000296480457584,0.0025363451707228787,0.7015634704394351,276.604098896951
20.7,1340348400000,22.477289192,30175742.0,7,0.119853,0.3967430196997319,36.16988317976124,89.23503825567855,1.00725054782967,124.7404950999912,167.8269599554751,0,311.56066121444996,8.659741808728654,1.0001494835271172,0.0021187708774463017,0.715951313803578,337.9087948700216
23.6,1340348400000,10.8608139096,7991542.5,7,0.0102789,0.3101736217556343,14.16341055253503,262.6498660478058,0.7799079909560382,100.5027039928739,58.93721098567916,0,81.94880347265,6.6619747323933005,1.0000292463450968,0.0025748372695635416,0.763257619749662,296.4294593572669
27.5,1340348400000,18.9758810889,42240452.0,7,0.00772205,0.4446126882343782,7.828843148560988,126.0702631469118,0.8382818648618909,62.24516724818318,315.5282509892311,0,13.6001161323,8.283917922602193,0.9999659611748712,0.0022284583143910527,0.6922270641428542,310.630474742361
20.9,1341730800000,12.5075375471,52689276.0,2,0.121594,0.1901821346491189,21.94571231563619,57.31398775766456,0.8508546527647077,219.4972743708693,282.0149478635454,0,284.1467001445,6.305928429026315,0.9999653333155702,0.0026709610868091748,0.8402075370546652,314.57123849692886
23.2,1341730800000,6.6574471753,12766990.0,0,0.0166586,0.1086593392330616,8.679528924007801,289.550434320367,0.9947637258690692,53.00628562425536,92.48763823385622,0,98.5241318746,6.666521774917712,1.0000450123336773,0.0025915730927093244,0.9019903270663564,348.0474193854911
20.9,1341730800000,14.3524465577,25021690.0,0,0.002686,0.1813074742198211,22.31610577352589,282.6096056123453,0.8844817573354675,109.6056454321734,136.6895380206257,1,284.1467001445,6.431495260239988,1.000063361993609,0.0026340107673550545,0.8465196587877656,321.3804853340822
26.7,1341730800000,13.9141977021,55847180.0,6,0.0156911,0.3005609094924176,12.97613532528165,296.8153997832306,0.5924578849729002,38.85825706487474,190.0147889860836,0,19.65814874445,5.452122176476702,0.9999453030994329,0.0029747315632482198,0.7688990132651912,258.47677241357593
24.4,1341730800000,9.208598403,34314516.0,6,0.0238817,0.1234611874899854,12.87890474032652,86.40540907383229,0.7868652468200834,171.0602048490067,44.49938563717743,0,56.6947202721,5.695523939203092,1.0000156231491646,0.002889594928947459,0.8901064061093026,308.03847182605824
20.9,1341730800000,13.279547412,15257372.0,1,0.0271048,0.6269365801468944,4.627261809449881,237.5455638021854,0.9615854421367206,6.309558055346209,96.39149821954786,1,284.1467001445,13.066020445222795,1.0001646766490397,0.0017052928329451857,0.6146521088791986,360.437865570362
25.0,1341730800000,7.9951373049,67241992.0,8,0.0276474,0.2982784300475799,7.433094752212908,336.547794477366,0.8221917204093466,92.004508826299,61.00424421094143,0,43.00734342095,6.870182218185122,1.0000319588167004,0.0025292830684616667,0.7702508004876514,304.53325295698323
27.6,1341730800000,16.2137418939,44648280.0,6,0.00189975,0.2511969969719456,2.729312751825548,120.8658423066006,0.7771510316363061,277.5277892343775,246.009287599048,0,12.9880100754,6.304612408718672,0.9999502528050962,0.0026874020735786664,0.7992346548306346,297.40047560740976
19.1,1342335600000,11.1410408876,68566216.0,0,0.214004,0.1493579627014401,21.26523155355708,122.4368331936925,1.125334586264921,297.7298536948962,15.23187454710148,0,650.9424840017,7.506078797539373,1.0000095669544633,0.002380313502870353,0.870050961016192,365.5194830290305
17.6,1342335600000,17.1202866499,15471320.0,0,0.0265543,0.6770108661653951,5.401797083454948,105.262627467688,0.8682455801285673,246.7490584182229,50.55549534561614,1,1298.8010075408502,13.366073506199173,1.0000919823029606,0.001669837609784564,0.5962990581489621,357.1000285625944
21.2,1342335600000,10.7725506616,23266062.0,1,0.0565464,0.4963801982710231,10.63367302909255,289.7666111107345,0.3974886034279254,194.6834126481515,274.1472954783596,0,247.481430032,5.162806814267519,0.9999751520837855,0.00308170193689458,0.6682793591865486,216.85398940949213
25.1,1342335600000,18.2404899663,26495560.0,7,0.00177365,0.4316864973414467,6.892522370391887,303.3197381163991,0.6973368281489908,91.213904257956,237.742809599138,0,41.0716941115,7.04691068765995,0.9999314132027471,0.0024715776507092248,0.6984769374139788,282.603679157541
20.4,1342335600000,12.5312533181,34415892.0,6,0.0603378,0.5311266167611985,16.12663522341424,159.7375444854408,0.331111676486094,324.5664297715997,16.05546560001224,0,357.71950148935,4.797595476672185,1.000003932936609,0.003257932745927657,0.6531138503197769,200.46879455573617
20.3,1342940400000,10.8231704258,47046756.0,0,0.00862379,0.293365193266127,5.24210754091877,25.90801698237798,0.7100331892835565,280.8672912659017,240.8836283245749,1,374.57830220405003,6.146911969164367,0.999950438944861,0.0027312393521305273,0.7731768298748679,283.0864417912493
17.5,1342940400000,28.7498624522,60472908.0,0,0.400682,0.5306034731473335,35.97602754388168,311.9160934019462,0.6096958631758581,9.362225389508202,158.8445686911404,0,1360.0116132333,7.04565581431625,1.000097070786609,0.0024022316515960353,0.6533370775278134,271.9708888581742
18.3,1342940400000,9.5522269359,5257593.5,0,0.0317549,0.4516496408624088,4.644674448098355,144.3975656065765,0.933857148809385,197.9339708229552,93.94048208801247,1,940.89815484425,9.184252378446736,1.0000861861826837,0.0020979272081650927,0.6888714548270141,328.3581299417537
19.7,1342940400000,9.252223577,37786704.0,0,0.00246818,0.2665004853853253,10.74352182808443,120.8696460726351,0.6831159800962024,115.7031672720138,294.2684222588165,1,493.7903709975,5.825091541546881,0.999975615191646,0.0028369668826367603,0.7895772733918501,278.3174094221339
26.002,1342940400000,8.9431939995,33916864.0,7,0.0245053,0.0887469938804673,17.20694561429053,313.8873052707344,1.003919939367582,160.4504703590378,334.182428560327,0,27.11081770955,6.568959021624674,0.9999876770651083,0.0026083839552812427,0.9184870365849109,352.1287710443217
26.7,1342940400000,21.8407838203,66037056.0,8,0.00205764,0.432591385379017,3.76705619502725,4.233130565894456,0.9314572075341964,220.5964693816127,342.9269776663538,0,19.65814874445,8.920160764169944,0.9999851611658878,0.0021368206987065603,0.69803574850859,326.6702484354996
19.9,1342940400000,9.3299366132,53529952.0,3,0.0803779,0.1885174144513512,15.33470548400944,299.35248547077,1.071809126923358,326.5084466926139,169.8571028822452,0,450.3421707193,7.537325332871632,1.0001064391174834,0.0023822231998360437,0.8413843901998056,353.1929293013827
19.5,1342940400000,44.6337466253,62848876.0,5,0.0126644,0.8703048673966332,17.75270921345073,315.8750237727837,0.1615373821381569,146.1402616015721,223.3450801568934,1,541.4303752642,6.539688560293699,0.9999215976239911,0.0024531657445150596,0.5346721903108489,217.95192253369024
20.8,1344409200000,3.6610092772,48703100.0,0,0.0306865,0.2321497460543923,7.262806713933235,64.96380190608512,1.00831837999747,339.0927895249953,64.7201734141435,1,297.5381215558,7.530099611544959,1.0000402024775514,0.0023891366876281615,0.8115896653001915,339.69997175251825
20.1,1344409200000,18.3362735438,59055496.0,0,0.00642268,0.5954787190355827,3.409880578112312,232.63797902956,0.6217753891094452,83.90766674691358,238.1159270019076,1,410.71694111505,8.230719616666327,0.9999041355657405,0.0022082868995998628,0.6267711302376188,283.8268570769443
20.5,1344409200000,16.7724113879,33980288.0,1,0.166726,0.3433025051628073,32.95169429109355,142.7937411044009,0.7040201750248518,49.38287619792328,298.7765041679741,0,341.6194717976,6.271952519307223,0.9999719489244072,0.002644184167445997,0.7444339574717019,281.53634933482965
23.6,1344409200000,5.4263475333,38816896.0,0,0.0231683,0.1755281002971447,1.499707987243189,143.9720934468935,0.8945964663125213,2.124647144481263,343.2780837648182,0,81.94880347265,6.529657007172251,0.9999921985811591,0.0026283059189279204,0.8506814934897982,323.66152180518964
22.3,1344409200000,5.7887378414,74744960.0,5,0.0492711,0.3267192472022494,6.760157257389329,176.1349687278723,0.9840993135843734,233.6949467667572,245.340182449015,0,149.1223080412,8.16673383661213,0.9999163717557439,0.0022645411058371183,0.7537389708551929,332.8440225316922
23.7,1344409200000,8.2988774927,27746846.0,0,0.0148448,0.1850745457621475,3.724588944670855,342.6955661865342,1.01629545428897,18.28899553831917,207.1714157076302,0,78.2604997497,7.253044468166623,0.9999121516628431,0.002451605139980189,0.8438287731147561,344.1944052709789
23.5,1344409200000,5.298340187,33022926.0,4,0.0252684,0.2353537364421963,1.562718008792176,20.45385430902011,0.8000019749360107,159.1427095913275,28.28216611151354,0,85.8109315948,6.346381484713486,1.000012493317765,0.0026766175974933452,0.8094847414959768,302.4282371355774
21.3,1344409200000,7.5499161576,27208828.0,2,0.160533,0.1839948083844112,14.40789926797543,330.1758335515338,1.083386823141818,290.1933203118511,156.158811824858,0,236.3429308586,7.576012362161557,1.0000986186886716,0.0023760537427049365,0.844598297998049,355.4626239373462
24.9,1344409200000,3.6137104315,15573707.0,4,0.000736007,0.0948719332573656,5.838694680092424,142.9143992401694,0.9541327920267482,50.007410713002,3.557272452096902,0,45.034217071949996,6.399759510715594,1.0000015892051501,0.00266656502194066,0.9133488306937309,342.5188672238032
23.4,1344409200000,15.6848006094,36150704.0,0,0.051852,0.0478542143422725,27.72270532641191,328.9859009608685,0.9527506936239722,327.9732393908697,52.0103621850488,0,89.85507620775,6.069043510874111,1.0000214895294595,0.0027369298177214686,0.9543312288224073,348.68677400610187
20.0,1345014000000,20.4416442907,42362716.0,1,0.035022,0.4655482808720745,11.909113937221,349.7730505523919,0.8257111243622218,53.16448357853943,203.3396114113836,1,430.07343420970005,8.401448396542007,0.9998758351360157,0.0022026309861235224,0.6823384893228835,309.78338796720186
28.1,1345014000000,8.0119473098,35711608.0,4,0.00793551,0.0547320857795395,2.259674556595736,49.80191599497921,0.9274516555650923,43.68530999219297,319.9702072216618,0,10.3167431158,6.08395000243052,0.9999839418735536,0.0027639704208720275,0.9481080678994538,343.0239559511377
18.7,1345014000000,12.1139167386,39499724.0,0,0.146506,0.2788050481702412,23.8352389385606,151.6726752367723,0.9906544241764376,103.8635071657223,97.85242164442282,0,782.60499749675,7.662414066574261,1.0000650306412775,0.0023359676306356288,0.7819800222331266,334.75636048105076
21.6,1345014000000,3.2659075177,49207612.0,3,0.022444,0.2244749650908365,5.381584727615558,89.4602994909932,1.02118061847509,151.5820027277962,189.1875925851764,1,205.84608752135,7.554865511338059,0.9998934760603281,0.002385877833828758,0.8166765581244986,342.29604992554454
20.2,1345014000000,10.881085723,44507088.0,2,0.268714,0.5573934193723897,15.15808338189326,106.6181701027495,1.161638049445356,246.1614642722795,62.04639157053481,0,392.23163371830003,13.463846079862275,1.0001089073591518,0.0016899548117237178,0.6420985138122566,379.95010834480826
27.7,1345014000000,16.3175017471,47074536.0,7,0.00404359,0.4028264234421816,2.928490774793029,53.90503442312024,0.9659912377529204,331.6950191573918,150.9474541123809,0,12.4034533292,8.842209155597786,1.0001282048139954,0.0021526095917931195,0.7128465669660351,331.15459936803285
22.9,1345014000000,2.4447014828,61007772.0,5,0.0652282,0.3493331578065774,4.461420781736745,260.1567548420942,1.027823034763689,128.9514238925415,154.4541246025618,0,113.12083881665,8.708045062597071,1.0001265924924427,0.0021783202950794345,0.7411068157737709,340.21939631552016
21.9,1345618800000,4.5663104601,23285772.0,6,0.146294,0.4868609381768466,2.792727229775388,165.5632854423444,1.156910217302379,164.2633573751668,174.3289989158004,0,179.28444736595,11.87043217870252,1.0002436611414498,0.0018233468149727585,0.6725578528051023,368.85898353635514
20.0,1345618800000,15.9525574378,49073064.0,9,0.0641194,0.6035385016111938,9.689119207575784,107.1875273177921,0.6875994920971111,238.7145947541295,59.71233640368563,0,430.07343420970005,9.05633074537765,1.0000563382024794,0.002078903395228925,0.6236208229457703,299.97585475928196
